departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway
MSP,CHA,theflightsfare.co.uk,airport,false,*,*,false
BUF,VPS,theflightsfare.co.uk,airport,false,*,*,false
ORD,HSV,theflightsfare.co.uk,airport,false,*,*,false
CMH,SEA,theflightsfare.co.uk,airport,false,*,*,false
JAN,SBY,theflightsfare.co.uk,airport,false,*,*,false
DFW,GCC,theflightsfare.co.uk,airport,false,*,*,false
MFE,MKE,theflightsfare.co.uk,airport,false,*,*,false
MFE,SAN,theflightsfare.co.uk,airport,false,*,*,false
MAF,BRO,theflightsfare.co.uk,airport,false,*,*,false
MFR,PHX,theflightsfare.co.uk,airport,false,*,*,false
MIA,PIT,theflightsfare.co.uk,airport,false,*,*,false
LAX,MAF,theflightsfare.co.uk,airport,false,*,*,false
CKB,ORD,theflightsfare.co.uk,airport,false,*,*,false
JAC,MZT,theflightsfare.co.uk,airport,false,*,*,false
LAX,ILM,theflightsfare.co.uk,airport,false,*,*,false
EWR,RNO,theflightsfare.co.uk,airport,false,*,*,false
ORD,CLE,theflightsfare.co.uk,airport,false,*,*,false
PVD,SLC,theflightsfare.co.uk,airport,false,*,*,false
PSP,SEA,theflightsfare.co.uk,airport,false,*,*,false
GRI,LAX,theflightsfare.co.uk,airport,false,*,*,false
ILM,ORD,theflightsfare.co.uk,airport,false,*,*,false
MIA,LNS,theflightsfare.co.uk,airport,false,*,*,false
CHO,SEA,theflightsfare.co.uk,airport,false,*,*,false
BOI,BUR,theflightsfare.co.uk,airport,false,*,*,false
PNS,SAT,theflightsfare.co.uk,airport,false,*,*,false
DTW,SRQ,theflightsfare.co.uk,airport,false,*,*,false
DFW,LEX,theflightsfare.co.uk,airport,false,*,*,false
MLU,MCO,theflightsfare.co.uk,airport,false,*,*,false
LIT,PHX,theflightsfare.co.uk,airport,false,*,*,false
MYR,PVD,theflightsfare.co.uk,airport,false,*,*,false
DEN,DDC,theflightsfare.co.uk,airport,false,*,*,false
MOB,ONT,theflightsfare.co.uk,airport,false,*,*,false
SCK,LAX,theflightsfare.co.uk,airport,false,*,*,false
PHF,SEA,theflightsfare.co.uk,airport,false,*,*,false
PIT,ORF,theflightsfare.co.uk,airport,false,*,*,false
IAD,BTV,theflightsfare.co.uk,airport,false,*,*,false
PHX,SBP,theflightsfare.co.uk,airport,false,*,*,false
LFT,SEA,theflightsfare.co.uk,airport,false,*,*,false
CAK,SEA,theflightsfare.co.uk,airport,false,*,*,false
SAT,MFE,theflightsfare.co.uk,airport,false,*,*,false
OMA,SAT,theflightsfare.co.uk,airport,false,*,*,false
SJC,ILM,theflightsfare.co.uk,airport,false,*,*,false
MSP,LIH,theflightsfare.co.uk,airport,false,*,*,false
DEN,VPS,theflightsfare.co.uk,airport,false,*,*,false
HNL,LGA,theflightsfare.co.uk,airport,false,*,*,false
CID,BUR,theflightsfare.co.uk,airport,false,*,*,false
ILM,CMH,theflightsfare.co.uk,airport,false,*,*,false
LAX,OAJ,theflightsfare.co.uk,airport,false,*,*,false
IAD,PBG,theflightsfare.co.uk,airport,false,*,*,false
SBN,MCO,theflightsfare.co.uk,airport,false,*,*,false
TVC,RSW,theflightsfare.co.uk,airport,false,*,*,false
TPA,YEG,theflightsfare.co.uk,airport,false,*,*,false
SDF,LGA,theflightsfare.co.uk,airport,false,*,*,false
ELP,EWR,theflightsfare.co.uk,airport,false,*,*,false
MCO,SBN,theflightsfare.co.uk,airport,false,*,*,false
AVL,MEX,theflightsfare.co.uk,airport,false,*,*,false
ICT,SEA,theflightsfare.co.uk,airport,false,*,*,false
MCO,BUR,theflightsfare.co.uk,airport,false,*,*,false
PHX,ABE,theflightsfare.co.uk,airport,false,*,*,false
PDX,GEG,theflightsfare.co.uk,airport,false,*,*,false
ATL,CVG,theflightsfare.co.uk,airport,false,*,*,false
STL,ECP,theflightsfare.co.uk,airport,false,*,*,false
AUS,TYS,theflightsfare.co.uk,airport,false,*,*,false
DAY,ATL,theflightsfare.co.uk,airport,false,*,*,false
ORF,CAK,theflightsfare.co.uk,airport,false,*,*,false
ATL,BMI,theflightsfare.co.uk,airport,false,*,*,false
CAK,DAB,theflightsfare.co.uk,airport,false,*,*,false
ATL,PBG,theflightsfare.co.uk,airport,false,*,*,false
GSO,MFE,theflightsfare.co.uk,airport,false,*,*,false
RIC,TPA,theflightsfare.co.uk,airport,false,*,*,false
FAT,DFW,theflightsfare.co.uk,airport,false,*,*,false
SDF,EWR,theflightsfare.co.uk,airport,false,*,*,false
DSM,DFW,theflightsfare.co.uk,airport,false,*,*,false
STL,LRD,theflightsfare.co.uk,airport,false,*,*,false
BRO,LAX,theflightsfare.co.uk,airport,false,*,*,false
LEX,VPS,theflightsfare.co.uk,airport,false,*,*,false
TOL,CHA,theflightsfare.co.uk,airport,false,*,*,false
ATL,VSA,theflightsfare.co.uk,airport,false,*,*,false
ORD,EAT,theflightsfare.co.uk,airport,false,*,*,false
ORD,SUX,theflightsfare.co.uk,airport,false,*,*,false
SJT,MIA,theflightsfare.co.uk,airport,false,*,*,false
LAX,SYR,theflightsfare.co.uk,airport,false,*,*,false
MSP,BTR,theflightsfare.co.uk,airport,false,*,*,false
RSW,HOU,theflightsfare.co.uk,airport,false,*,*,false
IND,SAT,theflightsfare.co.uk,airport,false,*,*,false
PIT,HHH,theflightsfare.co.uk,airport,false,*,*,false
JAN,IAH,theflightsfare.co.uk,airport,false,*,*,false
BNA,MVY,theflightsfare.co.uk,airport,false,*,*,false
SFO,MTY,theflightsfare.co.uk,airport,false,*,*,false
GRK,SBA,theflightsfare.co.uk,airport,false,*,*,false
SAV,CHA,theflightsfare.co.uk,airport,false,*,*,false
BOS,ROA,theflightsfare.co.uk,airport,false,*,*,false
SWF,PBI,theflightsfare.co.uk,airport,false,*,*,false
ACT,CHS,theflightsfare.co.uk,airport,false,*,*,false
ROC,BOS,theflightsfare.co.uk,airport,false,*,*,false
LEX,DSM,theflightsfare.co.uk,airport,false,*,*,false
ORF,RDD,theflightsfare.co.uk,airport,false,*,*,false
DCA,MCI,theflightsfare.co.uk,airport,false,*,*,false
MFR,EWR,theflightsfare.co.uk,airport,false,*,*,false
OKC,IAH,theflightsfare.co.uk,airport,false,*,*,false
IND,DAB,theflightsfare.co.uk,airport,false,*,*,false
CHS,PIT,theflightsfare.co.uk,airport,false,*,*,false
BUF,DHN,theflightsfare.co.uk,airport,false,*,*,false
GNV,DAY,theflightsfare.co.uk,airport,false,*,*,false
BUR,OKC,theflightsfare.co.uk,airport,false,*,*,false
SAV,SFO,theflightsfare.co.uk,airport,false,*,*,false
DEN,DGO,theflightsfare.co.uk,airport,false,*,*,false
BOI,YYC,theflightsfare.co.uk,airport,false,*,*,false
ORF,PIT,theflightsfare.co.uk,airport,false,*,*,false
BTR,DFW,theflightsfare.co.uk,airport,false,*,*,false
SRQ,MEX,theflightsfare.co.uk,airport,false,*,*,false
ECP,FAY,theflightsfare.co.uk,airport,false,*,*,false
CHA,SRQ,theflightsfare.co.uk,airport,false,*,*,false
FAR,SAT,theflightsfare.co.uk,airport,false,*,*,false
SEA,SAV,theflightsfare.co.uk,airport,false,*,*,false
CMH,ABI,theflightsfare.co.uk,airport,false,*,*,false
MCO,DGO,theflightsfare.co.uk,airport,false,*,*,false
SUX,LAX,theflightsfare.co.uk,airport,false,*,*,false
PWM,EWR,theflightsfare.co.uk,airport,false,*,*,false
ONT,RDM,theflightsfare.co.uk,airport,false,*,*,false
CVG,MSP,theflightsfare.co.uk,airport,false,*,*,false
JFK,TUL,theflightsfare.co.uk,airport,false,*,*,false
LNK,RKS,theflightsfare.co.uk,airport,false,*,*,false
PWM,IAH,theflightsfare.co.uk,airport,false,*,*,false
JFK,ORH,theflightsfare.co.uk,airport,false,*,*,false
COS,CMH,theflightsfare.co.uk,airport,false,*,*,false
PIT,QRO,theflightsfare.co.uk,airport,false,*,*,false
IAD,DSM,theflightsfare.co.uk,airport,false,*,*,false
MSY,HNL,theflightsfare.co.uk,airport,false,*,*,false
FWA,CHA,theflightsfare.co.uk,airport,false,*,*,false
DTW,ELP,theflightsfare.co.uk,airport,false,*,*,false
GRR,RST,theflightsfare.co.uk,airport,false,*,*,false
RIC,HHH,theflightsfare.co.uk,airport,false,*,*,false
UIN,MSP,theflightsfare.co.uk,airport,false,*,*,false
LAS,OMA,theflightsfare.co.uk,airport,false,*,*,false
MOB,ORD,theflightsfare.co.uk,airport,false,*,*,false
CVG,ONT,theflightsfare.co.uk,airport,false,*,*,false
MEM,COS,theflightsfare.co.uk,airport,false,*,*,false
SBY,DTW,theflightsfare.co.uk,airport,false,*,*,false
FAT,SAT,theflightsfare.co.uk,airport,false,*,*,false
PDX,LGB,theflightsfare.co.uk,airport,false,*,*,false
MKE,PHL,theflightsfare.co.uk,airport,false,*,*,false
SAN,EWN,theflightsfare.co.uk,airport,false,*,*,false
PBI,LIT,theflightsfare.co.uk,airport,false,*,*,false
DEN,ORF,theflightsfare.co.uk,airport,false,*,*,false
LAS,JMS,theflightsfare.co.uk,airport,false,*,*,false
IAH,CHS,theflightsfare.co.uk,airport,false,*,*,false
RSW,ROC,theflightsfare.co.uk,airport,false,*,*,false
GNV,SAT,theflightsfare.co.uk,airport,false,*,*,false
PDX,TAP,theflightsfare.co.uk,airport,false,*,*,false
TYS,GDL,theflightsfare.co.uk,airport,false,*,*,false
GSP,LAW,theflightsfare.co.uk,airport,false,*,*,false
MAF,LAS,theflightsfare.co.uk,airport,false,*,*,false
PHX,MFR,theflightsfare.co.uk,airport,false,*,*,false
AUS,SAF,theflightsfare.co.uk,airport,false,*,*,false
BRO,CVG,theflightsfare.co.uk,airport,false,*,*,false
BOS,SUX,theflightsfare.co.uk,airport,false,*,*,false
RIC,SYR,theflightsfare.co.uk,airport,false,*,*,false
CHS,BJX,theflightsfare.co.uk,airport,false,*,*,false
BNA,AEX,theflightsfare.co.uk,airport,false,*,*,false
RIC,PSE,theflightsfare.co.uk,airport,false,*,*,false
RST,TPA,theflightsfare.co.uk,airport,false,*,*,false
PDX,BOS,theflightsfare.co.uk,airport,false,*,*,false
RST,CKB,theflightsfare.co.uk,airport,false,*,*,false
GSP,SGF,theflightsfare.co.uk,airport,false,*,*,false
DAL,RDU,theflightsfare.co.uk,airport,false,*,*,false
JAX,MKE,theflightsfare.co.uk,airport,false,*,*,false
ABQ,FAT,theflightsfare.co.uk,airport,false,*,*,false
ROA,LGA,theflightsfare.co.uk,airport,false,*,*,false
IND,IAH,theflightsfare.co.uk,airport,false,*,*,false
VPS,PHF,theflightsfare.co.uk,airport,false,*,*,false
ORD,PWM,theflightsfare.co.uk,airport,false,*,*,false
EUG,LAX,theflightsfare.co.uk,airport,false,*,*,false
LAS,AGU,theflightsfare.co.uk,airport,false,*,*,false
MYR,TUL,theflightsfare.co.uk,airport,false,*,*,false
FNT,OKC,theflightsfare.co.uk,airport,false,*,*,false
MCO,MFE,theflightsfare.co.uk,airport,false,*,*,false
RSW,SGF,theflightsfare.co.uk,airport,false,*,*,false
AVP,IAD,theflightsfare.co.uk,airport,false,*,*,false
SFO,RNO,theflightsfare.co.uk,airport,false,*,*,false
PWM,IAD,theflightsfare.co.uk,airport,false,*,*,false
MIA,LEX,theflightsfare.co.uk,airport,false,*,*,false
SDF,RIC,theflightsfare.co.uk,airport,false,*,*,false
PHL,OMA,theflightsfare.co.uk,airport,false,*,*,false
MDT,BOS,theflightsfare.co.uk,airport,false,*,*,false
MVY,DCA,theflightsfare.co.uk,airport,false,*,*,false
SAN,YEG,theflightsfare.co.uk,airport,false,*,*,false
FNT,LGB,theflightsfare.co.uk,airport,false,*,*,false
LGB,SMF,theflightsfare.co.uk,airport,false,*,*,false
SAV,MEM,theflightsfare.co.uk,airport,false,*,*,false
MCI,YUL,theflightsfare.co.uk,airport,false,*,*,false
ABY,PIT,theflightsfare.co.uk,airport,false,*,*,false
ROC,MIA,theflightsfare.co.uk,airport,false,*,*,false
ABE,BHM,theflightsfare.co.uk,airport,false,*,*,false
RIC,TYS,theflightsfare.co.uk,airport,false,*,*,false
IAD,DAY,theflightsfare.co.uk,airport,false,*,*,false
PIT,SAT,theflightsfare.co.uk,airport,false,*,*,false
CAK,LGA,theflightsfare.co.uk,airport,false,*,*,false
TXK,OKC,theflightsfare.co.uk,airport,false,*,*,false
FNT,TPA,theflightsfare.co.uk,airport,false,*,*,false
CAE,AEX,theflightsfare.co.uk,airport,false,*,*,false
DFW,CTM,theflightsfare.co.uk,airport,false,*,*,false
IAH,TVC,theflightsfare.co.uk,airport,false,*,*,false
MEM,CLE,theflightsfare.co.uk,airport,false,*,*,false
PIT,GNV,theflightsfare.co.uk,airport,false,*,*,false
MFR,SDF,theflightsfare.co.uk,airport,false,*,*,false
SBA,BHM,theflightsfare.co.uk,airport,false,*,*,false
IAD,MHT,theflightsfare.co.uk,airport,false,*,*,false
JLN,LCH,theflightsfare.co.uk,airport,false,*,*,false
SLC,CLT,theflightsfare.co.uk,airport,false,*,*,false
ANC,SPS,theflightsfare.co.uk,airport,false,*,*,false
MSP,BIS,theflightsfare.co.uk,airport,false,*,*,false
LAX,TOL,theflightsfare.co.uk,airport,false,*,*,false
ECP,MFE,theflightsfare.co.uk,airport,false,*,*,false
BHM,DFW,theflightsfare.co.uk,airport,false,*,*,false
MOB,IAD,theflightsfare.co.uk,airport,false,*,*,false
LIT,LAS,theflightsfare.co.uk,airport,false,*,*,false
MIA,SAV,theflightsfare.co.uk,airport,false,*,*,false
FNT,SPS,theflightsfare.co.uk,airport,false,*,*,false
CID,LGA,theflightsfare.co.uk,airport,false,*,*,false
EKO,BHM,theflightsfare.co.uk,airport,false,*,*,false
PHX,BUF,theflightsfare.co.uk,airport,false,*,*,false
EWR,BRO,theflightsfare.co.uk,airport,false,*,*,false
EWR,COS,theflightsfare.co.uk,airport,false,*,*,false
AUS,JAN,theflightsfare.co.uk,airport,false,*,*,false
HUX,LAS,theflightsfare.co.uk,airport,false,*,*,false
LAS,HUX,theflightsfare.co.uk,airport,false,*,*,false
TYS,SLC,theflightsfare.co.uk,airport,false,*,*,false
GEG,PDX,theflightsfare.co.uk,airport,false,*,*,false
FCA,GDL,theflightsfare.co.uk,airport,false,*,*,false
CAE,DAY,theflightsfare.co.uk,airport,false,*,*,false
BUF,PSE,theflightsfare.co.uk,airport,false,*,*,false
SFO,VER,theflightsfare.co.uk,airport,false,*,*,false
BNA,GRB,theflightsfare.co.uk,airport,false,*,*,false
CMH,PVD,theflightsfare.co.uk,airport,false,*,*,false
CLE,AGU,theflightsfare.co.uk,airport,false,*,*,false
CAK,FLL,theflightsfare.co.uk,airport,false,*,*,false
PBI,MEX,theflightsfare.co.uk,airport,false,*,*,false
GDV,PHX,theflightsfare.co.uk,airport,false,*,*,false
CHA,DSM,theflightsfare.co.uk,airport,false,*,*,false
LEX,ORD,theflightsfare.co.uk,airport,false,*,*,false
HNL,ORD,theflightsfare.co.uk,airport,false,*,*,false
BNA,ORF,theflightsfare.co.uk,airport,false,*,*,false
PHX,CVG,theflightsfare.co.uk,airport,false,*,*,false
IAH,CRP,theflightsfare.co.uk,airport,false,*,*,false
BNA,EUG,theflightsfare.co.uk,airport,false,*,*,false
PWM,SLC,theflightsfare.co.uk,airport,false,*,*,false
MDW,OAK,theflightsfare.co.uk,airport,false,*,*,false
BUF,RSW,theflightsfare.co.uk,airport,false,*,*,false
MLU,IAH,theflightsfare.co.uk,airport,false,*,*,false
BOS,PVR,theflightsfare.co.uk,airport,false,*,*,false
TUL,SLC,theflightsfare.co.uk,airport,false,*,*,false
CMH,YUL,theflightsfare.co.uk,airport,false,*,*,false
PHL,YVR,theflightsfare.co.uk,airport,false,*,*,false
MOB,OAK,theflightsfare.co.uk,airport,false,*,*,false
OKC,SMF,theflightsfare.co.uk,airport,false,*,*,false
LEX,DCA,theflightsfare.co.uk,airport,false,*,*,false
CRP,ANC,theflightsfare.co.uk,airport,false,*,*,false
IND,LNK,theflightsfare.co.uk,airport,false,*,*,false
GNV,JFK,theflightsfare.co.uk,airport,false,*,*,false
SHV,PVR,theflightsfare.co.uk,airport,false,*,*,false
MIA,PNS,theflightsfare.co.uk,airport,false,*,*,false
BHM,SNA,theflightsfare.co.uk,airport,false,*,*,false
HPN,ATL,theflightsfare.co.uk,airport,false,*,*,false
OMA,FLO,theflightsfare.co.uk,airport,false,*,*,false
DEN,MLM,theflightsfare.co.uk,airport,false,*,*,false
CPR,TUL,theflightsfare.co.uk,airport,false,*,*,false
BOS,ZLO,theflightsfare.co.uk,airport,false,*,*,false
MKE,MCO,theflightsfare.co.uk,airport,false,*,*,false
OKC,MSP,theflightsfare.co.uk,airport,false,*,*,false
MEM,SAT,theflightsfare.co.uk,airport,false,*,*,false
CAE,IAD,theflightsfare.co.uk,airport,false,*,*,false
ATL,BQK,theflightsfare.co.uk,airport,false,*,*,false
SHV,CHO,theflightsfare.co.uk,airport,false,*,*,false
MSY,MCO,theflightsfare.co.uk,airport,false,*,*,false
CVG,JFK,theflightsfare.co.uk,airport,false,*,*,false
OAJ,MHT,theflightsfare.co.uk,airport,false,*,*,false
LEX,LAS,theflightsfare.co.uk,airport,false,*,*,false
DFW,YUM,theflightsfare.co.uk,airport,false,*,*,false
OKC,MCO,theflightsfare.co.uk,airport,false,*,*,false
PDX,PUB,theflightsfare.co.uk,airport,false,*,*,false
LGA,MFE,theflightsfare.co.uk,airport,false,*,*,false
MFE,TUL,theflightsfare.co.uk,airport,false,*,*,false
ATW,MFE,theflightsfare.co.uk,airport,false,*,*,false
AGS,TPA,theflightsfare.co.uk,airport,false,*,*,false
ROC,QRO,theflightsfare.co.uk,airport,false,*,*,false
LEX,MKE,theflightsfare.co.uk,airport,false,*,*,false
SEA,CAK,theflightsfare.co.uk,airport,false,*,*,false
RDU,QRO,theflightsfare.co.uk,airport,false,*,*,false
HOU,DAL,theflightsfare.co.uk,airport,false,*,*,false
MYR,SEA,theflightsfare.co.uk,airport,false,*,*,false
SBN,GSO,theflightsfare.co.uk,airport,false,*,*,false
ONT,BNA,theflightsfare.co.uk,airport,false,*,*,false
EWR,PWM,theflightsfare.co.uk,airport,false,*,*,false
MRY,SAN,theflightsfare.co.uk,airport,false,*,*,false
RDU,MTY,theflightsfare.co.uk,airport,false,*,*,false
GGG,FAT,theflightsfare.co.uk,airport,false,*,*,false
PSC,ELP,theflightsfare.co.uk,airport,false,*,*,false
HNL,SDF,theflightsfare.co.uk,airport,false,*,*,false
BTR,CAK,theflightsfare.co.uk,airport,false,*,*,false
MIA,PSP,theflightsfare.co.uk,airport,false,*,*,false
LAS,SWF,theflightsfare.co.uk,airport,false,*,*,false
CID,SRQ,theflightsfare.co.uk,airport,false,*,*,false
RNO,EWR,theflightsfare.co.uk,airport,false,*,*,false
CAK,SDF,theflightsfare.co.uk,airport,false,*,*,false
MEM,GSP,theflightsfare.co.uk,airport,false,*,*,false
BWI,MTY,theflightsfare.co.uk,airport,false,*,*,false
TVC,MGM,theflightsfare.co.uk,airport,false,*,*,false
LAX,ANC,theflightsfare.co.uk,airport,false,*,*,false
LIT,GTF,theflightsfare.co.uk,airport,false,*,*,false
MSP,TOL,theflightsfare.co.uk,airport,false,*,*,false
VPS,AVP,theflightsfare.co.uk,airport,false,*,*,false
MSP,RAP,theflightsfare.co.uk,airport,false,*,*,false
SAT,SRQ,theflightsfare.co.uk,airport,false,*,*,false
LAS,HNL,theflightsfare.co.uk,airport,false,*,*,false
VLD,FNT,theflightsfare.co.uk,airport,false,*,*,false
JAN,LAX,theflightsfare.co.uk,airport,false,*,*,false
SMF,YVR,theflightsfare.co.uk,airport,false,*,*,false
EWR,ECP,theflightsfare.co.uk,airport,false,*,*,false
PHL,DSM,theflightsfare.co.uk,airport,false,*,*,false
BNA,OAX,theflightsfare.co.uk,airport,false,*,*,false
BFF,SJC,theflightsfare.co.uk,airport,false,*,*,false
SDF,OKC,theflightsfare.co.uk,airport,false,*,*,false
TOL,IAH,theflightsfare.co.uk,airport,false,*,*,false
ORH,JFK,theflightsfare.co.uk,airport,false,*,*,false
MHK,SAT,theflightsfare.co.uk,airport,false,*,*,false
MSO,RHI,theflightsfare.co.uk,airport,false,*,*,false
BHM,DGO,theflightsfare.co.uk,airport,false,*,*,false
BFI,OAK,theflightsfare.co.uk,airport,false,*,*,false
LFT,LGA,theflightsfare.co.uk,airport,false,*,*,false
PIT,MSY,theflightsfare.co.uk,airport,false,*,*,false
JFK,RNO,theflightsfare.co.uk,airport,false,*,*,false
CMH,SRQ,theflightsfare.co.uk,airport,false,*,*,false
CPR,ANC,theflightsfare.co.uk,airport,false,*,*,false
CHS,ABE,theflightsfare.co.uk,airport,false,*,*,false
MWA,GSP,theflightsfare.co.uk,airport,false,*,*,false
AUS,ICT,theflightsfare.co.uk,airport,false,*,*,false
FLL,SWF,theflightsfare.co.uk,airport,false,*,*,false
GRR,MFE,theflightsfare.co.uk,airport,false,*,*,false
LFT,MID,theflightsfare.co.uk,airport,false,*,*,false
LFT,TAM,theflightsfare.co.uk,airport,false,*,*,false
MCO,BHM,theflightsfare.co.uk,airport,false,*,*,false
PSP,ORD,theflightsfare.co.uk,airport,false,*,*,false
CWA,EWR,theflightsfare.co.uk,airport,false,*,*,false
LIT,MEX,theflightsfare.co.uk,airport,false,*,*,false
GRR,BOI,theflightsfare.co.uk,airport,false,*,*,false
GSO,FAT,theflightsfare.co.uk,airport,false,*,*,false
ELP,RSW,theflightsfare.co.uk,airport,false,*,*,false
RDU,SWF,theflightsfare.co.uk,airport,false,*,*,false
ATL,COS,theflightsfare.co.uk,airport,false,*,*,false
RAP,SMF,theflightsfare.co.uk,airport,false,*,*,false
RDU,SAN,theflightsfare.co.uk,airport,false,*,*,false
CLE,LNK,theflightsfare.co.uk,airport,false,*,*,false
MHT,LAX,theflightsfare.co.uk,airport,false,*,*,false
PNS,SFO,theflightsfare.co.uk,airport,false,*,*,false
IAD,AGU,theflightsfare.co.uk,airport,false,*,*,false
ELP,SAV,theflightsfare.co.uk,airport,false,*,*,false
MKE,MSP,theflightsfare.co.uk,airport,false,*,*,false
ABY,DCA,theflightsfare.co.uk,airport,false,*,*,false
DAB,BUF,theflightsfare.co.uk,airport,false,*,*,false
SYR,SHV,theflightsfare.co.uk,airport,false,*,*,false
IMT,IAH,theflightsfare.co.uk,airport,false,*,*,false
MCO,CMH,theflightsfare.co.uk,airport,false,*,*,false
TLH,CLE,theflightsfare.co.uk,airport,false,*,*,false
JFK,LAW,theflightsfare.co.uk,airport,false,*,*,false
ATL,ISP,theflightsfare.co.uk,airport,false,*,*,false
PBI,GSP,theflightsfare.co.uk,airport,false,*,*,false
DAL,AGS,theflightsfare.co.uk,airport,false,*,*,false
BTR,MEX,theflightsfare.co.uk,airport,false,*,*,false
OKC,LAS,theflightsfare.co.uk,airport,false,*,*,false
BMI,FAY,theflightsfare.co.uk,airport,false,*,*,false
SDF,BJX,theflightsfare.co.uk,airport,false,*,*,false
HPN,CWA,theflightsfare.co.uk,airport,false,*,*,false
JAX,OMA,theflightsfare.co.uk,airport,false,*,*,false
CVG,ROA,theflightsfare.co.uk,airport,false,*,*,false
VLD,SAV,theflightsfare.co.uk,airport,false,*,*,false
AGS,MDW,theflightsfare.co.uk,airport,false,*,*,false
LAX,MYR,theflightsfare.co.uk,airport,false,*,*,false
GSO,SEA,theflightsfare.co.uk,airport,false,*,*,false
OMA,MFE,theflightsfare.co.uk,airport,false,*,*,false
ICT,SAV,theflightsfare.co.uk,airport,false,*,*,false
MSY,RDU,theflightsfare.co.uk,airport,false,*,*,false
RIC,RST,theflightsfare.co.uk,airport,false,*,*,false
BZN,SFO,theflightsfare.co.uk,airport,false,*,*,false
IDA,PHX,theflightsfare.co.uk,airport,false,*,*,false
EAT,TPA,theflightsfare.co.uk,airport,false,*,*,false
PDX,OKC,theflightsfare.co.uk,airport,false,*,*,false
HNL,MSP,theflightsfare.co.uk,airport,false,*,*,false
BUF,LGA,theflightsfare.co.uk,airport,false,*,*,false
OMA,SAV,theflightsfare.co.uk,airport,false,*,*,false
ORD,FAI,theflightsfare.co.uk,airport,false,*,*,false
MLI,JAX,theflightsfare.co.uk,airport,false,*,*,false
LEX,LGA,theflightsfare.co.uk,airport,false,*,*,false
FWA,IAH,theflightsfare.co.uk,airport,false,*,*,false
JFK,PWM,theflightsfare.co.uk,airport,false,*,*,false
MCO,BQN,theflightsfare.co.uk,airport,false,*,*,false
BNA,CRW,theflightsfare.co.uk,airport,false,*,*,false
SBN,GSP,theflightsfare.co.uk,airport,false,*,*,false
FCA,MKK,theflightsfare.co.uk,airport,false,*,*,false
HSV,MCO,theflightsfare.co.uk,airport,false,*,*,false
