departure_code,arrival_code,pos_provider_code,route_type
STN,HKT,emirates.com,airport
LTN,HKT,emirates.com,airport
LHR,HKT,emirates.com,airport
LGW,HKT,emirates.com,airport
LCY,HKT,emirates.com,airport
LUN,SFB,emirates.com,airport
LUN,MCO,emirates.com,airport
LWG,AKL,emirates.com,airport
SEN,AKL,emirates.com,airport
STN,AKL,emirates.com,airport
LTN,AKL,emirates.com,airport
LHR,AKL,emirates.com,airport
LGW,AKL,emirates.com,airport
LCY,AKL,emirates.com,airport
MCT,GYY,emirates.com,airport
MCT,ORD,emirates.com,airport
MCT,MDW,emirates.com,airport
LED,TLV,emirates.com,airport
LHE,MLA,emirates.com,airport
MAD,NRT,emirates.com,airport
MAD,HND,emirates.com,airport
MXP,SYD,emirates.com,airport
LIN,SYD,emirates.com,airport
BGY,SYD,emirates.com,airport
SFB,IST,emirates.com,airport
MCO,IST,emirates.com,airport
MRU,GIZ,emirates.com,airport
MNL,CMN,emirates.com,airport
GRU,DEL,emirates.com,airport
CGH,DEL,emirates.com,airport
RUH,YIP,emirates.com,airport
RUH,DET,emirates.com,airport
RUH,DTW,emirates.com,airport
NYS,SKT,emirates.com,airport
SWF,SKT,emirates.com,airport
LGA,SKT,emirates.com,airport
JFK,SKT,emirates.com,airport
EWR,SKT,emirates.com,airport
NYS,KWI,emirates.com,airport
SWF,KWI,emirates.com,airport
LGA,KWI,emirates.com,airport
JFK,KWI,emirates.com,airport
EWR,KWI,emirates.com,airport
NYS,KTM,emirates.com,airport
SWF,KTM,emirates.com,airport
LGA,KTM,emirates.com,airport
JFK,KTM,emirates.com,airport
EWR,KTM,emirates.com,airport
MXP,LHE,emirates.com,airport
LIN,LHE,emirates.com,airport
BGY,LHE,emirates.com,airport
NYS,CCU,emirates.com,airport
SWF,CCU,emirates.com,airport
LGA,CCU,emirates.com,airport
JFK,CCU,emirates.com,airport
EWR,CCU,emirates.com,airport
NAP,HYD,emirates.com,airport
LBG,KWI,emirates.com,airport
ORY,KWI,emirates.com,airport
CDG,KWI,emirates.com,airport
BVA,KWI,emirates.com,airport
MXP,MNL,emirates.com,airport
LIN,MNL,emirates.com,airport
BGY,MNL,emirates.com,airport
MLE,GNY,emirates.com,airport
PER,LWG,emirates.com,airport
PER,SEN,emirates.com,airport
PER,STN,emirates.com,airport
PER,LTN,emirates.com,airport
PER,LHR,emirates.com,airport
PER,LGW,emirates.com,airport
PER,LCY,emirates.com,airport
NJF,LWG,emirates.com,airport
NJF,SEN,emirates.com,airport
NJF,STN,emirates.com,airport
NJF,LTN,emirates.com,airport
NJF,LGW,emirates.com,airport
NJF,LCY,emirates.com,airport
TUU,MAA,emirates.com,airport
SLL,THR,emirates.com,airport
SYD,BEG,emirates.com,airport
TRV,NYS,emirates.com,airport
TRV,SWF,emirates.com,airport
TRV,LGA,emirates.com,airport
TRV,JFK,emirates.com,airport
TRV,EWR,emirates.com,airport
SKT,MRU,emirates.com,airport
YKF,BEY,emirates.com,airport
YYZ,BEY,emirates.com,airport
YTZ,BEY,emirates.com,airport
YHM,BEY,emirates.com,airport
TPE,RKV,emirates.com,airport
TPE,KEF,emirates.com,airport
YQM,DEL,emirates.com,airport
VST,MNL,emirates.com,airport
NYO,MNL,emirates.com,airport
BMA,MNL,emirates.com,airport
ARN,MNL,emirates.com,airport
ULH,CCU,emirates.com,airport
YMX,DMM,emirates.com,airport
YUL,DMM,emirates.com,airport
YHU,DMM,emirates.com,airport
TRV,BBU,emirates.com,airport
TRV,OTP,emirates.com,airport
IAD,RUH,emirates.com,airport
DCA,RUH,emirates.com,airport
SIN,VST,emirates.com,airport
SIN,NYO,emirates.com,airport
SIN,BMA,emirates.com,airport
SIN,ARN,emirates.com,airport
NRT,RUH,emirates.com,airport
HND,RUH,emirates.com,airport
YKF,DMM,emirates.com,airport
YYZ,DMM,emirates.com,airport
YTZ,DMM,emirates.com,airport
YHM,DMM,emirates.com,airport
NRT,MAD,emirates.com,airport
HND,MAD,emirates.com,airport
NRT,KWI,emirates.com,airport
HND,KWI,emirates.com,airport
YMX,DOH,emirates.com,airport
YUL,DOH,emirates.com,airport
YHU,DOH,emirates.com,airport
YMX,IST,emirates.com,airport
YUL,IST,emirates.com,airport
YHU,IST,emirates.com,airport
IAD,LHE,emirates.com,airport
DCA,LHE,emirates.com,airport
YKF,MED,emirates.com,airport
YYZ,MED,emirates.com,airport
YTZ,MED,emirates.com,airport
YHM,MED,emirates.com,airport
YEG,DEL,emirates.com,airport
ATH,HRE,emirates.com,airport
ADD,LWG,emirates.com,airport
ADD,SEN,emirates.com,airport
ADD,STN,emirates.com,airport
ADD,LTN,emirates.com,airport
ADD,LHR,emirates.com,airport
ADD,LGW,emirates.com,airport
ADD,LCY,emirates.com,airport
ALG,HLP,emirates.com,airport
ALG,CGK,emirates.com,airport
BCN,MEL,emirates.com,airport
BEY,YIP,emirates.com,airport
BEY,DET,emirates.com,airport
BEY,DTW,emirates.com,airport
BEY,CPH,emirates.com,airport
AMD,LBG,emirates.com,airport
AMD,ORY,emirates.com,airport
AMD,CDG,emirates.com,airport
AMD,BVA,emirates.com,airport
BAH,KIX,emirates.com,airport
BAH,ITM,emirates.com,airport
ALA,MES,emirates.com,airport
ACC,YMX,emirates.com,airport
ACC,YUL,emirates.com,airport
ACC,YHU,emirates.com,airport
PKX,RUH,emirates.com,airport
CHG,RUH,emirates.com,airport
PEK,RUH,emirates.com,airport
NAY,RUH,emirates.com,airport
BGW,YMX,emirates.com,airport
BGW,YHU,emirates.com,airport
BKK,SEZ,emirates.com,airport
PKX,LWG,emirates.com,airport
PKX,SEN,emirates.com,airport
PKX,STN,emirates.com,airport
PKX,LTN,emirates.com,airport
PKX,LHR,emirates.com,airport
PKX,LGW,emirates.com,airport
PKX,LCY,emirates.com,airport
CHG,LWG,emirates.com,airport
CHG,SEN,emirates.com,airport
CHG,STN,emirates.com,airport
CHG,LTN,emirates.com,airport
CHG,LHR,emirates.com,airport
CHG,LGW,emirates.com,airport
CHG,LCY,emirates.com,airport
PEK,LWG,emirates.com,airport
PEK,SEN,emirates.com,airport
PEK,STN,emirates.com,airport
PEK,LTN,emirates.com,airport
PEK,LHR,emirates.com,airport
PEK,LGW,emirates.com,airport
PEK,LCY,emirates.com,airport
NAY,LWG,emirates.com,airport
NAY,SEN,emirates.com,airport
NAY,STN,emirates.com,airport
NAY,LTN,emirates.com,airport
NAY,LHR,emirates.com,airport
NAY,LGW,emirates.com,airport
NAY,LCY,emirates.com,airport
BNE,RMI,emirates.com,airport
CAI,ATQ,emirates.com,airport
CAI,RIX,emirates.com,airport
BLR,OMA,emirates.com,airport
CMN,PKX,emirates.com,airport
CMN,CHG,emirates.com,airport
CMN,PEK,emirates.com,airport
CMN,NAY,emirates.com,airport
DMM,ESB,emirates.com,airport
CMN,BCN,emirates.com,airport
DMM,DAD,emirates.com,airport
DKR,HGA,emirates.com,airport
EBL,ZIA,emirates.com,airport
EBL,VKO,emirates.com,airport
EBL,SVO,emirates.com,airport
EBL,DME,emirates.com,airport
EBB,BOS,emirates.com,airport
EBB,LBG,emirates.com,airport
EBB,ORY,emirates.com,airport
EBB,CDG,emirates.com,airport
EBB,BVA,emirates.com,airport
ISB,GYY,emirates.com,airport
ISB,ORD,emirates.com,airport
ISB,MDW,emirates.com,airport
EBB,HEL,emirates.com,airport
DXB,MEC,emirates.com,airport
HLP,MAN,emirates.com,airport
CGK,MAN,emirates.com,airport
HLP,DMM,emirates.com,airport
CGK,DMM,emirates.com,airport
KWI,BHM,emirates.com,airport
HLP,FCO,emirates.com,airport
HLP,CIA,emirates.com,airport
CGK,FCO,emirates.com,airport
CGK,CIA,emirates.com,airport
ISB,NRT,emirates.com,airport
ISB,HND,emirates.com,airport
JNB,LBG,emirates.com,airport
JNB,ORY,emirates.com,airport
JNB,CDG,emirates.com,airport
JNB,BVA,emirates.com,airport
KUL,YYC,emirates.com,airport
KHI,GRU,emirates.com,airport
KHI,CGH,emirates.com,airport
KUL,TUU,emirates.com,airport
HLP,FRA,emirates.com,airport
CGK,FRA,emirates.com,airport
IST,YMX,emirates.com,airport
IST,YUL,emirates.com,airport
IST,YHU,emirates.com,airport
HLP,MXP,emirates.com,airport
HLP,LIN,emirates.com,airport
HLP,BGY,emirates.com,airport
CGK,MXP,emirates.com,airport
CGK,LIN,emirates.com,airport
CGK,BGY,emirates.com,airport
HLP,MRU,emirates.com,airport
CGK,MRU,emirates.com,airport
HLP,YKF,emirates.com,airport
HLP,YYZ,emirates.com,airport
HLP,YTZ,emirates.com,airport
HLP,YHM,emirates.com,airport
CGK,YKF,emirates.com,airport
CGK,YYZ,emirates.com,airport
CGK,YTZ,emirates.com,airport
CGK,YHM,emirates.com,airport
LWG,SIN,emirates.com,airport
SEN,SIN,emirates.com,airport
STN,SIN,emirates.com,airport
LTN,SIN,emirates.com,airport
LHR,SIN,emirates.com,airport
LGW,SIN,emirates.com,airport
LCY,SIN,emirates.com,airport
MCT,SFB,emirates.com,airport
MCT,MCO,emirates.com,airport
MED,YKF,emirates.com,airport
MED,YYZ,emirates.com,airport
MED,YTZ,emirates.com,airport
MED,YHM,emirates.com,airport
MED,LBG,emirates.com,airport
MED,ORY,emirates.com,airport
MED,CDG,emirates.com,airport
MED,BVA,emirates.com,airport
MAA,IAD,emirates.com,airport
MAA,DCA,emirates.com,airport
LWG,HAS,emirates.com,airport
SEN,HAS,emirates.com,airport
STN,HAS,emirates.com,airport
LTN,HAS,emirates.com,airport
LHR,HAS,emirates.com,airport
LGW,HAS,emirates.com,airport
LCY,HAS,emirates.com,airport
MAN,PER,emirates.com,airport
MED,SFO,emirates.com,airport
RUH,JOG,emirates.com,airport
RUH,FCO,emirates.com,airport
RUH,CIA,emirates.com,airport
MUX,YKF,emirates.com,airport
MUX,YYZ,emirates.com,airport
MUX,YTZ,emirates.com,airport
MUX,YHM,emirates.com,airport
FCO,RUH,emirates.com,airport
CIA,RUH,emirates.com,airport
MNL,KZN,emirates.com,airport
MUX,FRU,emirates.com,airport
LBG,SYD,emirates.com,airport
ORY,SYD,emirates.com,airport
CDG,SYD,emirates.com,airport
BVA,SYD,emirates.com,airport
SFB,RUH,emirates.com,airport
MCO,RUH,emirates.com,airport
LBG,HLP,emirates.com,airport
LBG,CGK,emirates.com,airport
ORY,HLP,emirates.com,airport
ORY,CGK,emirates.com,airport
CDG,HLP,emirates.com,airport
CDG,CGK,emirates.com,airport
BVA,HLP,emirates.com,airport
BVA,CGK,emirates.com,airport
NYS,TRV,emirates.com,airport
SWF,TRV,emirates.com,airport
LGA,TRV,emirates.com,airport
JFK,TRV,emirates.com,airport
EWR,TRV,emirates.com,airport
ZIA,DMM,emirates.com,airport
VKO,DMM,emirates.com,airport
SVO,DMM,emirates.com,airport
DME,DMM,emirates.com,airport
GRU,NRT,emirates.com,airport
GRU,HND,emirates.com,airport
CGH,NRT,emirates.com,airport
CGH,HND,emirates.com,airport
LBG,KTM,emirates.com,airport
ORY,KTM,emirates.com,airport
CDG,KTM,emirates.com,airport
BVA,KTM,emirates.com,airport
YKF,MNL,emirates.com,airport
YYZ,MNL,emirates.com,airport
YTZ,MNL,emirates.com,airport
YHM,MNL,emirates.com,airport
YKF,CAI,emirates.com,airport
YYZ,CAI,emirates.com,airport
YTZ,CAI,emirates.com,airport
YHM,CAI,emirates.com,airport
VST,BOM,emirates.com,airport
NYO,BOM,emirates.com,airport
BMA,BOM,emirates.com,airport
ARN,BOM,emirates.com,airport
SLL,YKF,emirates.com,airport
SLL,YYZ,emirates.com,airport
SLL,YTZ,emirates.com,airport
SLL,YHM,emirates.com,airport
VIE,DEL,emirates.com,airport
UET,LWG,emirates.com,airport
UET,SEN,emirates.com,airport
UET,STN,emirates.com,airport
UET,LTN,emirates.com,airport
UET,LHR,emirates.com,airport
UET,LGW,emirates.com,airport
UET,LCY,emirates.com,airport
NRT,NAG,emirates.com,airport
HND,NAG,emirates.com,airport
ICN,SLL,emirates.com,airport
GMP,SLL,emirates.com,airport
TUN,NRT,emirates.com,airport
TUN,HND,emirates.com,airport
YKF,BSR,emirates.com,airport
YTZ,BSR,emirates.com,airport
YHM,BSR,emirates.com,airport
ICN,AMM,emirates.com,airport
GMP,AMM,emirates.com,airport
SGN,KWI,emirates.com,airport
YMX,EBL,emirates.com,airport
YHU,EBL,emirates.com,airport
NRT,SKT,emirates.com,airport
HND,SKT,emirates.com,airport
SKT,GYD,emirates.com,airport
SYD,MXP,emirates.com,airport
SYD,LIN,emirates.com,airport
SYD,BGY,emirates.com,airport
ASB,JED,emirates.com,airport
ACC,DAC,emirates.com,airport
AKL,LWG,emirates.com,airport
AKL,SEN,emirates.com,airport
AKL,STN,emirates.com,airport
AKL,LTN,emirates.com,airport
AKL,LHR,emirates.com,airport
AKL,LGW,emirates.com,airport
AKL,LCY,emirates.com,airport
BGW,ZIA,emirates.com,airport
BGW,VKO,emirates.com,airport
BGW,SVO,emirates.com,airport
BAH,YMX,emirates.com,airport
BAH,YUL,emirates.com,airport
BAH,YHU,emirates.com,airport
AMD,GYY,emirates.com,airport
AMD,ORD,emirates.com,airport
AMD,MDW,emirates.com,airport
BNE,BLZ,emirates.com,airport
CCU,HAM,emirates.com,airport
DEL,SFB,emirates.com,airport
DEL,MCO,emirates.com,airport
DXB,CWB,emirates.com,airport
HKG,MXP,emirates.com,airport
HKG,LIN,emirates.com,airport
HKG,BGY,emirates.com,airport
EBB,YMX,emirates.com,airport
EBB,YUL,emirates.com,airport
EBB,YHU,emirates.com,airport
KTM,JED,emirates.com,airport
KUL,IAD,emirates.com,airport
KUL,DCA,emirates.com,airport
JED,SOU,emirates.com,airport
HLP,MLA,emirates.com,airport
CGK,MLA,emirates.com,airport
KHI,XIY,emirates.com,airport
MAA,SFB,emirates.com,airport
MAA,MCO,emirates.com,airport
MCT,PKX,emirates.com,airport
MCT,CHG,emirates.com,airport
MCT,PEK,emirates.com,airport
MCT,NAY,emirates.com,airport
MEL,CMN,emirates.com,airport
LAD,FCO,emirates.com,airport
LAD,CIA,emirates.com,airport
MED,NRT,emirates.com,airport
MED,HND,emirates.com,airport
KWI,PIT,emirates.com,airport
LWG,KBL,emirates.com,airport
SEN,KBL,emirates.com,airport
STN,KBL,emirates.com,airport
LTN,KBL,emirates.com,airport
LHR,KBL,emirates.com,airport
LGW,KBL,emirates.com,airport
LCY,KBL,emirates.com,airport
LKO,RUH,emirates.com,airport
MCT,XIY,emirates.com,airport
LRR,DXB,emirates.com,airport
MEL,DEL,emirates.com,airport
MCT,LBG,emirates.com,airport
MCT,ORY,emirates.com,airport
MCT,CDG,emirates.com,airport
MCT,BVA,emirates.com,airport
LWG,SYD,emirates.com,airport
SEN,SYD,emirates.com,airport
STN,SYD,emirates.com,airport
LTN,SYD,emirates.com,airport
LHR,SYD,emirates.com,airport
LGW,SYD,emirates.com,airport
LCY,SYD,emirates.com,airport
MAA,GYY,emirates.com,airport
MAA,ORD,emirates.com,airport
MAA,MDW,emirates.com,airport
NYS,COK,emirates.com,airport
SWF,COK,emirates.com,airport
LGA,COK,emirates.com,airport
JFK,COK,emirates.com,airport
EWR,COK,emirates.com,airport
GRU,AMD,emirates.com,airport
CGH,AMD,emirates.com,airport
MXP,CCU,emirates.com,airport
LIN,CCU,emirates.com,airport
BGY,CCU,emirates.com,airport
LBG,MAA,emirates.com,airport
ORY,MAA,emirates.com,airport
CDG,MAA,emirates.com,airport
BVA,MAA,emirates.com,airport
RUH,PDX,emirates.com,airport
SFB,JED,emirates.com,airport
MCO,JED,emirates.com,airport
RUH,WNP,emirates.com,airport
MXP,JED,emirates.com,airport
LIN,JED,emirates.com,airport
BGY,JED,emirates.com,airport
FCO,SKT,emirates.com,airport
CIA,SKT,emirates.com,airport
SLL,ZIA,emirates.com,airport
SLL,VKO,emirates.com,airport
SLL,SVO,emirates.com,airport
SLL,DME,emirates.com,airport
YMX,AMD,emirates.com,airport
YUL,AMD,emirates.com,airport
YHU,AMD,emirates.com,airport
SFO,DHM,emirates.com,airport
VST,NJF,emirates.com,airport
NYO,NJF,emirates.com,airport
BMA,NJF,emirates.com,airport
ARN,NJF,emirates.com,airport
IAD,MAA,emirates.com,airport
DCA,MAA,emirates.com,airport
YMX,HYD,emirates.com,airport
YUL,HYD,emirates.com,airport
YHU,HYD,emirates.com,airport
IAD,KTM,emirates.com,airport
DCA,KTM,emirates.com,airport
SKT,LBG,emirates.com,airport
SKT,ORY,emirates.com,airport
SKT,CDG,emirates.com,airport
SKT,BVA,emirates.com,airport
VIE,LHE,emirates.com,airport
YKF,ATQ,emirates.com,airport
YYZ,ATQ,emirates.com,airport
YTZ,ATQ,emirates.com,airport
YHM,ATQ,emirates.com,airport
YKF,THR,emirates.com,airport
YYZ,THR,emirates.com,airport
YTZ,THR,emirates.com,airport
YHM,THR,emirates.com,airport
ICN,IST,emirates.com,airport
GMP,IST,emirates.com,airport
YVR,CAI,emirates.com,airport
YKF,PEW,emirates.com,airport
YYZ,PEW,emirates.com,airport
YTZ,PEW,emirates.com,airport
YHM,PEW,emirates.com,airport
BGW,XIY,emirates.com,airport
ESB,DXB,emirates.com,airport
ALG,ICN,emirates.com,airport
ALG,GMP,emirates.com,airport
ADL,LED,emirates.com,airport
AMM,AUH,emirates.com,airport
BGW,LWG,emirates.com,airport
BGW,SEN,emirates.com,airport
BGW,STN,emirates.com,airport
BGW,LTN,emirates.com,airport
BGW,LCY,emirates.com,airport
AMM,YMX,emirates.com,airport
AMM,YUL,emirates.com,airport
AMM,YHU,emirates.com,airport
GYY,JED,emirates.com,airport
ORD,JED,emirates.com,airport
MDW,JED,emirates.com,airport
CAI,FCO,emirates.com,airport
CAI,CIA,emirates.com,airport
GYY,BGW,emirates.com,airport
MDW,BGW,emirates.com,airport
BOM,GYD,emirates.com,airport
GYY,KWI,emirates.com,airport
ORD,KWI,emirates.com,airport
MDW,KWI,emirates.com,airport
BKK,LBG,emirates.com,airport
BKK,ORY,emirates.com,airport
BKK,CDG,emirates.com,airport
BKK,BVA,emirates.com,airport
GYY,BOM,emirates.com,airport
ORD,BOM,emirates.com,airport
MDW,BOM,emirates.com,airport
DPS,LWG,emirates.com,airport
DPS,SEN,emirates.com,airport
DPS,STN,emirates.com,airport
DPS,LTN,emirates.com,airport
DPS,LHR,emirates.com,airport
DPS,LGW,emirates.com,airport
DPS,LCY,emirates.com,airport
CMN,MEL,emirates.com,airport
DAR,AUS,emirates.com,airport
DAR,CAN,emirates.com,airport
DXB,BRS,emirates.com,airport
COK,NYS,emirates.com,airport
COK,SWF,emirates.com,airport
COK,LGA,emirates.com,airport
COK,JFK,emirates.com,airport
COK,EWR,emirates.com,airport
EAM,COK,emirates.com,airport
HYD,YIP,emirates.com,airport
HYD,DET,emirates.com,airport
HYD,DTW,emirates.com,airport
EBL,NYS,emirates.com,airport
EBL,SWF,emirates.com,airport
EBL,LGA,emirates.com,airport
EBL,JFK,emirates.com,airport
EBL,EWR,emirates.com,airport
JED,GYY,emirates.com,airport
JED,ORD,emirates.com,airport
JED,MDW,emirates.com,airport
KUL,MXP,emirates.com,airport
KUL,LIN,emirates.com,airport
KUL,BGY,emirates.com,airport
HLP,CMN,emirates.com,airport
CGK,CMN,emirates.com,airport
KHI,DLC,emirates.com,airport
HLP,KWI,emirates.com,airport
CGK,KWI,emirates.com,airport
MCT,NBO,emirates.com,airport
LWG,BLR,emirates.com,airport
SEN,BLR,emirates.com,airport
STN,BLR,emirates.com,airport
LTN,BLR,emirates.com,airport
LHR,BLR,emirates.com,airport
LGW,BLR,emirates.com,airport
LCY,BLR,emirates.com,airport
LWG,MCT,emirates.com,airport
SEN,MCT,emirates.com,airport
STN,MCT,emirates.com,airport
LTN,MCT,emirates.com,airport
LHR,MCT,emirates.com,airport
LGW,MCT,emirates.com,airport
LCY,MCT,emirates.com,airport
NBO,TIA,emirates.com,airport
SFB,AMD,emirates.com,airport
MCO,AMD,emirates.com,airport
ZIA,AMM,emirates.com,airport
VKO,AMM,emirates.com,airport
SVO,AMM,emirates.com,airport
DME,AMM,emirates.com,airport
SFB,AMM,emirates.com,airport
MCO,AMM,emirates.com,airport
NYS,MXP,emirates.com,airport
NYS,LIN,emirates.com,airport
NYS,BGY,emirates.com,airport
SWF,MXP,emirates.com,airport
SWF,LIN,emirates.com,airport
SWF,BGY,emirates.com,airport
LGA,MXP,emirates.com,airport
LGA,LIN,emirates.com,airport
LGA,BGY,emirates.com,airport
JFK,MXP,emirates.com,airport
JFK,LIN,emirates.com,airport
JFK,BGY,emirates.com,airport
EWR,MXP,emirates.com,airport
EWR,LIN,emirates.com,airport
EWR,BGY,emirates.com,airport
OSL,GES,emirates.com,airport
THR,CGN,emirates.com,airport
UET,BFS,emirates.com,airport
IAD,BOM,emirates.com,airport
DCA,BOM,emirates.com,airport
SKT,HBE,emirates.com,airport
THR,LBG,emirates.com,airport
THR,ORY,emirates.com,airport
THR,CDG,emirates.com,airport
THR,BVA,emirates.com,airport
TPE,FCO,emirates.com,airport
TPE,CIA,emirates.com,airport
YKF,HKT,emirates.com,airport
YYZ,HKT,emirates.com,airport
YTZ,HKT,emirates.com,airport
YHM,HKT,emirates.com,airport
SFO,ATQ,emirates.com,airport
SIN,LBG,emirates.com,airport
SIN,ORY,emirates.com,airport
SIN,CDG,emirates.com,airport
SIN,BVA,emirates.com,airport
ADD,ZIA,emirates.com,airport
ADD,VKO,emirates.com,airport
ADD,SVO,emirates.com,airport
ADD,DME,emirates.com,airport
BAH,ICN,emirates.com,airport
BAH,GMP,emirates.com,airport
ADD,KUF,emirates.com,airport
ASM,BAH,emirates.com,airport
BOM,FCO,emirates.com,airport
BOM,CIA,emirates.com,airport
BSR,ZIA,emirates.com,airport
BSR,VKO,emirates.com,airport
BSR,SVO,emirates.com,airport
BSR,DME,emirates.com,airport
CEB,YKF,emirates.com,airport
CEB,YYZ,emirates.com,airport
CEB,YTZ,emirates.com,airport
CEB,YHM,emirates.com,airport
CCU,ZIA,emirates.com,airport
CCU,VKO,emirates.com,airport
CCU,SVO,emirates.com,airport
CCU,DME,emirates.com,airport
BSR,AKL,emirates.com,airport
PKX,JED,emirates.com,airport
CHG,JED,emirates.com,airport
PEK,JED,emirates.com,airport
NAY,JED,emirates.com,airport
DMM,AMA,emirates.com,airport
HYD,YMX,emirates.com,airport
HYD,YUL,emirates.com,airport
HYD,YHU,emirates.com,airport
EBL,VST,emirates.com,airport
EBL,NYO,emirates.com,airport
EBL,BMA,emirates.com,airport
EBL,ARN,emirates.com,airport
JED,MXP,emirates.com,airport
JED,LIN,emirates.com,airport
JED,BGY,emirates.com,airport
IST,HLP,emirates.com,airport
