departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway,app_types
RBA,GOT,zm.wego.com,airport,false,*,*,true,*
BEM,IST,zm.wego.com,airport,false,*,*,true,*
KTM,IKA,zm.wego.com,airport,false,*,*,true,*
BHH,EBB,zm.wego.com,airport,false,*,*,true,*
JED,PHX,zm.wego.com,airport,false,*,*,true,*
SIN,LYS,zm.wego.com,airport,false,*,*,true,*
HKT,IAS,zm.wego.com,airport,false,*,*,true,*
AYT,KYA,zm.wego.com,airport,false,*,*,true,*
MKE,MSY,zm.wego.com,airport,false,*,*,true,*
ALC,DEL,zm.wego.com,airport,false,*,*,true,*
BVA,BOS,zm.wego.com,airport,false,*,*,true,*
BTJ,MFM,zm.wego.com,airport,false,*,*,true,*
GAU,BUD,zm.wego.com,airport,false,*,*,true,*
BGW,AJF,zm.wego.com,airport,false,*,*,true,*
KTW,ISB,zm.wego.com,airport,false,*,*,true,*
WAW,KHI,zm.wego.com,airport,false,*,*,true,*
GOT,BIO,zm.wego.com,airport,false,*,*,true,*
SDQ,MGA,zm.wego.com,airport,false,*,*,true,*
KHI,TRN,zm.wego.com,airport,false,*,*,true,*
LJU,DUS,zm.wego.com,airport,false,*,*,true,*
MAQ,BLR,zm.wego.com,airport,false,*,*,true,*
TWU,NRT,zm.wego.com,airport,false,*,*,true,*
PNY,DPS,zm.wego.com,airport,false,*,*,true,*
SAW,ANR,zm.wego.com,airport,false,*,*,true,*
NRT,NAN,zm.wego.com,airport,false,*,*,true,*
MED,MJI,zm.wego.com,airport,false,*,*,true,*
KUL,MIA,zm.wego.com,airport,false,*,*,true,*
PRG,TNG,zm.wego.com,airport,false,*,*,true,*
HKT,MKZ,zm.wego.com,airport,false,*,*,true,*
HAN,BWA,zm.wego.com,airport,false,*,*,true,*
RUH,VIL,zm.wego.com,airport,false,*,*,true,*
HEL,MLA,zm.wego.com,airport,false,*,*,true,*
PMO,DAC,zm.wego.com,airport,false,*,*,true,*
VTE,LKO,zm.wego.com,airport,false,*,*,true,*
AMM,BMA,zm.wego.com,airport,false,*,*,true,*
STR,VCE,zm.wego.com,airport,false,*,*,true,*
IDR,CGO,zm.wego.com,airport,false,*,*,true,*
TCR,PVG,zm.wego.com,airport,false,*,*,true,*
TRZ,HAS,zm.wego.com,airport,false,*,*,true,*
TUU,SVO,zm.wego.com,airport,false,*,*,true,*
TUU,RJA,zm.wego.com,airport,false,*,*,true,*
BHX,VLC,zm.wego.com,airport,false,*,*,true,*
BLQ,IST,zm.wego.com,airport,false,*,*,true,*
PFO,KOI,zm.wego.com,airport,false,*,*,true,*
CGK,ALG,zm.wego.com,airport,false,*,*,true,*
JLR,KJB,zm.wego.com,airport,false,*,*,true,*
IXM,AYJ,zm.wego.com,airport,false,*,*,true,*
PMO,VRN,zm.wego.com,airport,false,*,*,true,*
TNG,RBA,zm.wego.com,airport,false,*,*,true,*
GES,DGT,zm.wego.com,airport,false,*,*,true,*
LIS,VCE,zm.wego.com,airport,false,*,*,true,*
GIZ,OTP,zm.wego.com,airport,false,*,*,true,*
BUR,IAH,zm.wego.com,airport,false,*,*,true,*
CAI,VLC,zm.wego.com,airport,false,*,*,true,*
BVA,KWI,zm.wego.com,airport,false,*,*,true,*
CGK,HBA,zm.wego.com,airport,false,*,*,true,*
SXV,DHM,zm.wego.com,airport,false,*,*,true,*
JAI,MUX,zm.wego.com,airport,false,*,*,true,*
CNN,ELQ,zm.wego.com,airport,false,*,*,true,*
MNL,YHM,zm.wego.com,airport,false,*,*,true,*
CEB,ORD,zm.wego.com,airport,false,*,*,true,*
SKT,STN,zm.wego.com,airport,false,*,*,true,*
DWC,VIE,zm.wego.com,airport,false,*,*,true,*
MEL,IDR,zm.wego.com,airport,false,*,*,true,*
BER,YIW,zm.wego.com,airport,false,*,*,true,*
LTN,PEW,zm.wego.com,airport,false,*,*,true,*
CCJ,MAN,zm.wego.com,airport,false,*,*,true,*
HBX,KNU,zm.wego.com,airport,false,*,*,true,*
COK,EIS,zm.wego.com,airport,false,*,*,true,*
BSR,BGY,zm.wego.com,airport,false,*,*,true,*
BLQ,ORY,zm.wego.com,airport,false,*,*,true,*
VRN,ORY,zm.wego.com,airport,false,*,*,true,*
ICN,CMN,zm.wego.com,airport,false,*,*,true,*
SCO,BGW,zm.wego.com,airport,false,*,*,true,*
SGN,VNS,zm.wego.com,airport,false,*,*,true,*
DWC,LIN,zm.wego.com,airport,false,*,*,true,*
HBE,CCJ,zm.wego.com,airport,false,*,*,true,*
HYD,MKY,zm.wego.com,airport,false,*,*,true,*
LKO,CAN,zm.wego.com,airport,false,*,*,true,*
CMN,GRU,zm.wego.com,airport,false,*,*,true,*
EIN,IBZ,zm.wego.com,airport,false,*,*,true,*
SLL,GAU,zm.wego.com,airport,false,*,*,true,*
GZT,RAK,zm.wego.com,airport,false,*,*,true,*
MAD,HYD,zm.wego.com,airport,false,*,*,true,*
DEL,KQH,zm.wego.com,airport,false,*,*,true,*
HYD,UFA,zm.wego.com,airport,false,*,*,true,*
DVO,MRU,zm.wego.com,airport,false,*,*,true,*
RUH,VAN,zm.wego.com,airport,false,*,*,true,*
DPS,TJQ,zm.wego.com,airport,false,*,*,true,*
BRE,TAS,zm.wego.com,airport,false,*,*,true,*
HAM,GGR,zm.wego.com,airport,false,*,*,true,*
ATQ,SEZ,zm.wego.com,airport,false,*,*,true,*
EBB,BOM,zm.wego.com,airport,false,*,*,true,*
IXA,DPS,zm.wego.com,airport,false,*,*,true,*
SOC,LOP,zm.wego.com,airport,false,*,*,true,*
GLA,CHQ,zm.wego.com,airport,false,*,*,true,*
DAC,MPH,zm.wego.com,airport,false,*,*,true,*
HAS,BKO,zm.wego.com,airport,false,*,*,true,*
AMD,BEY,zm.wego.com,airport,false,*,*,true,*
GDN,BOO,zm.wego.com,airport,false,*,*,true,*
ADL,MNL,zm.wego.com,airport,false,*,*,true,*
MYJ,FRA,zm.wego.com,airport,false,*,*,true,*
ESB,LBA,zm.wego.com,airport,false,*,*,true,*
MAH,ZAG,zm.wego.com,airport,false,*,*,true,*
ADD,SPX,zm.wego.com,airport,false,*,*,true,*
PKU,PLM,zm.wego.com,airport,false,*,*,true,*
BKK,MDC,zm.wego.com,airport,false,*,*,true,*
BOO,PRG,zm.wego.com,airport,false,*,*,true,*
PFO,MXP,zm.wego.com,airport,false,*,*,true,*
PNH,KHH,zm.wego.com,airport,false,*,*,true,*
SYD,PKX,zm.wego.com,airport,false,*,*,true,*
FKB,SKG,zm.wego.com,airport,false,*,*,true,*
JSA,BBI,zm.wego.com,airport,false,*,*,true,*
ALC,KIR,zm.wego.com,airport,false,*,*,true,*
,false,SAW,zm.wego.com,airport,false,*,*,true,*
AGX,BOM,zm.wego.com,airport,false,*,*,true,*
BEY,CUR,zm.wego.com,airport,false,*,*,true,*
CHC,EZE,zm.wego.com,airport,false,*,*,true,*
TAG,CGK,zm.wego.com,airport,false,*,*,true,*
CRK,SAW,zm.wego.com,airport,false,*,*,true,*
KRK,FUE,zm.wego.com,airport,false,*,*,true,*
WAW,DBV,zm.wego.com,airport,false,*,*,true,*
EWR,SKT,zm.wego.com,airport,false,*,*,true,*
WAW,MIR,zm.wego.com,airport,false,*,*,true,*
BGW,IST,zm.wego.com,airport,false,*,*,true,*
SZB,MAD,zm.wego.com,airport,false,*,*,true,*
VLC,LYS,zm.wego.com,airport,false,*,*,true,*
CCJ,AGR,zm.wego.com,airport,false,*,*,true,*
COK,DIB,zm.wego.com,airport,false,*,*,true,*
KUL,ATH,zm.wego.com,airport,false,*,*,true,*
MAA,SDK,zm.wego.com,airport,false,*,*,true,*
HAN,TUU,zm.wego.com,airport,false,*,*,true,*
TRF,CMB,zm.wego.com,airport,false,*,*,true,*
CBR,CMB,zm.wego.com,airport,false,*,*,true,*
SHJ,ENU,zm.wego.com,airport,false,*,*,true,*
SPU,CMN,zm.wego.com,airport,false,*,*,true,*
DPS,BWN,zm.wego.com,airport,false,*,*,true,*
IXS,AJL,zm.wego.com,airport,false,*,*,true,*
SXR,AMM,zm.wego.com,airport,false,*,*,true,*
BLR,TGG,zm.wego.com,airport,false,*,*,true,*
MYQ,SIN,zm.wego.com,airport,false,*,*,true,*
BGY,FRU,zm.wego.com,airport,false,*,*,true,*
ALA,MUC,zm.wego.com,airport,false,*,*,true,*
JED,UTH,zm.wego.com,airport,false,*,*,true,*
BER,TRN,zm.wego.com,airport,false,*,*,true,*
MAH,KTM,zm.wego.com,airport,false,*,*,true,*
YIA,HAN,zm.wego.com,airport,false,*,*,true,*
TRZ,TAO,zm.wego.com,airport,false,*,*,true,*
BOM,JTR,zm.wego.com,airport,false,*,*,true,*
RPR,IXE,zm.wego.com,airport,false,*,*,true,*
JSA,GOI,zm.wego.com,airport,false,*,*,true,*
BOM,MUX,zm.wego.com,airport,false,*,*,true,*
HSA,RUH,zm.wego.com,airport,false,*,*,true,*
RAK,AXM,zm.wego.com,airport,false,*,*,true,*
AGA,ALG,zm.wego.com,airport,false,*,*,true,*
RUH,REC,zm.wego.com,airport,false,*,*,true,*
YXU,JED,zm.wego.com,airport,false,*,*,true,*
LKO,NBO,zm.wego.com,airport,false,*,*,true,*
PNQ,MUX,zm.wego.com,airport,false,*,*,true,*
CIY,PMF,zm.wego.com,airport,false,*,*,true,*
ZQN,AMM,zm.wego.com,airport,false,*,*,true,*
MCT,GJL,zm.wego.com,airport,false,*,*,true,*
DRP,MPH,zm.wego.com,airport,false,*,*,true,*
RUH,NAS,zm.wego.com,airport,false,*,*,true,*
IST,PDX,zm.wego.com,airport,false,*,*,true,*
ATL,YUL,zm.wego.com,airport,false,*,*,true,*
MSP,MED,zm.wego.com,airport,false,*,*,true,*
SYD,SZX,zm.wego.com,airport,false,*,*,true,*
STR,SVQ,zm.wego.com,airport,false,*,*,true,*
FRA,NBO,zm.wego.com,airport,false,*,*,true,*
MAD,SNN,zm.wego.com,airport,false,*,*,true,*
ALC,LIS,zm.wego.com,airport,false,*,*,true,*
TRV,CAI,zm.wego.com,airport,false,*,*,true,*
PAT,NCL,zm.wego.com,airport,false,*,*,true,*
FCO,SZY,zm.wego.com,airport,false,*,*,true,*
BEY,MJI,zm.wego.com,airport,false,*,*,true,*
SBW,LMN,zm.wego.com,airport,false,*,*,true,*
PAG,HBE,zm.wego.com,airport,false,*,*,true,*
NUM,STN,zm.wego.com,airport,false,*,*,true,*
SFO,GOI,zm.wego.com,airport,false,*,*,true,*
BOS,TER,zm.wego.com,airport,false,*,*,true,*
CRL,KUL,zm.wego.com,airport,false,*,*,true,*
ZTH,JTR,zm.wego.com,airport,false,*,*,true,*
TRV,IMF,zm.wego.com,airport,false,*,*,true,*
ATQ,IXG,zm.wego.com,airport,false,*,*,true,*
IXD,TIR,zm.wego.com,airport,false,*,*,true,*
TRZ,PNH,zm.wego.com,airport,false,*,*,true,*
IDR,KHI,zm.wego.com,airport,false,*,*,true,*
AMM,BOJ,zm.wego.com,airport,false,*,*,true,*
CMN,HND,zm.wego.com,airport,false,*,*,true,*
RTM,SKG,zm.wego.com,airport,false,*,*,true,*
SKT,JNB,zm.wego.com,airport,false,*,*,true,*
OTP,NDR,zm.wego.com,airport,false,*,*,true,*
DJE,LPL,zm.wego.com,airport,false,*,*,true,*
GVA,CMN,zm.wego.com,airport,false,*,*,true,*
HBE,ERZ,zm.wego.com,airport,false,*,*,true,*
BRS,HND,zm.wego.com,airport,false,*,*,true,*
DPS,DOH,zm.wego.com,airport,false,*,*,true,*
MAA,JRG,zm.wego.com,airport,false,*,*,true,*
DHM,GOX,zm.wego.com,airport,false,*,*,true,*
CCU,CEI,zm.wego.com,airport,false,*,*,true,*
BTS,LDE,zm.wego.com,airport,false,*,*,true,*
RDU,YYZ,zm.wego.com,airport,false,*,*,true,*
MCO,MCI,zm.wego.com,airport,false,*,*,true,*
PDG,SWQ,zm.wego.com,airport,false,*,*,true,*
BLQ,RUH,zm.wego.com,airport,false,*,*,true,*
IXS,IXB,zm.wego.com,airport,false,*,*,true,*
BOM,UKB,zm.wego.com,airport,false,*,*,true,*
MXP,NCL,zm.wego.com,airport,false,*,*,true,*
ORN,JFK,zm.wego.com,airport,false,*,*,true,*
PMI,TFN,zm.wego.com,airport,false,*,*,true,*
RGN,MED,zm.wego.com,airport,false,*,*,true,*
HKT,OOL,zm.wego.com,airport,false,*,*,true,*
MCT,CFE,zm.wego.com,airport,false,*,*,true,*
MNL,LUN,zm.wego.com,airport,false,*,*,true,*
STR,LGW,zm.wego.com,airport,false,*,*,true,*
AMD,MIA,zm.wego.com,airport,false,*,*,true,*
HKG,FSZ,zm.wego.com,airport,false,*,*,true,*
ZAG,FMM,zm.wego.com,airport,false,*,*,true,*
DUB,TSR,zm.wego.com,airport,false,*,*,true,*
PNQ,LTN,zm.wego.com,airport,false,*,*,true,*
IMF,KUL,zm.wego.com,airport,false,*,*,true,*
CJB,DME,zm.wego.com,airport,false,*,*,true,*
BLR,TIF,zm.wego.com,airport,false,*,*,true,*
TRN,BOD,zm.wego.com,airport,false,*,*,true,*
CMB,UPG,zm.wego.com,airport,false,*,*,true,*
MCT,PEI,zm.wego.com,airport,false,*,*,true,*
BRU,CCJ,zm.wego.com,airport,false,*,*,true,*
KLH,VGA,zm.wego.com,airport,false,*,*,true,*
LUX,RAK,zm.wego.com,airport,false,*,*,true,*
WAW,CCU,zm.wego.com,airport,false,*,*,true,*
OTP,DBV,zm.wego.com,airport,false,*,*,true,*
GIZ,DBB,zm.wego.com,airport,false,*,*,true,*,falseP,SAW,zm.wego.com,airport,false,*,*,true,*
OKC,AMM,zm.wego.com,airport,false,*,*,true,*
SAT,TPA,zm.wego.com,airport,false,*,*,true,*
MEL,,false,zm.wego.com,airport,false,*,*,true,*
CRL,CEB,zm.wego.com,airport,false,*,*,true,*
CGN,DJE,zm.wego.com,airport,false,*,*,true,*
EMA,DUS,zm.wego.com,airport,false,*,*,true,*
KJB,KWI,zm.wego.com,airport,false,*,*,true,*
CEB,IXE,zm.wego.com,airport,false,*,*,true,*
POZ,AGP,zm.wego.com,airport,false,*,*,true,*
KTW,COK,zm.wego.com,airport,false,*,*,true,*
MSR,DAM,zm.wego.com,airport,false,*,*,true,*
ATL,SDQ,zm.wego.com,airport,false,*,*,true,*
ORD,MSY,zm.wego.com,airport,false,*,*,true,*
YYC,IAH,zm.wego.com,airport,false,*,*,true,*
DTM,KHI,zm.wego.com,airport,false,*,*,true,*
VLL,OLB,zm.wego.com,airport,false,*,*,true,*
AGP,GOT,zm.wego.com,airport,false,*,*,true,*
BUD,IFN,zm.wego.com,airport,false,*,*,true,*
TIR,JDH,zm.wego.com,airport,false,*,*,true,*
VNS,ALA,zm.wego.com,airport,false,*,*,true,*
KNU,DUR,zm.wego.com,airport,false,*,*,true,*
KKJ,HKT,zm.wego.com,airport,false,*,*,true,*
ADB,GOT,zm.wego.com,airport,false,*,*,true,*
DFW,LIM,zm.wego.com,airport,false,*,*,true,*
DAD,GAY,zm.wego.com,airport,false,*,*,true,*
HOF,SAW,zm.wego.com,airport,false,*,*,true,*
CVG,CAI,zm.wego.com,airport,false,*,*,true,*
TRV,SXV,zm.wego.com,airport,false,*,*,true,*
CAI,WLG,zm.wego.com,airport,false,*,*,true,*
DEL,GRJ,zm.wego.com,airport,false,*,*,true,*
HRG,BNE,zm.wego.com,airport,false,*,*,true,*
KHH,LKO,zm.wego.com,airport,false,*,*,true,*
ABQ,DTW,zm.wego.com,airport,false,*,*,true,*
HGH,IDR,zm.wego.com,airport,false,*,*,true,*
TSV,ATQ,zm.wego.com,airport,false,*,*,true,*
CPH,RAE,zm.wego.com,airport,false,*,*,true,*
LGW,DMK,zm.wego.com,airport,false,*,*,true,*
PAP,DSS,zm.wego.com,airport,false,*,*,true,*
DPS,WNI,zm.wego.com,airport,false,*,*,true,*
JDH,IXS,zm.wego.com,airport,false,*,*,true,*
DEL,HAH,zm.wego.com,airport,false,*,*,true,*
HYD,JAX,zm.wego.com,airport,false,*,*,true,*
CMB,HEL,zm.wego.com,airport,false,*,*,true,*
CMN,BTS,zm.wego.com,airport,false,*,*,true,*
WRO,SAW,zm.wego.com,airport,false,*,*,true,*
LAX,EBB,zm.wego.com,airport,false,*,*,true,*
HRG,BVA,zm.wego.com,airport,false,*,*,true,*
SEN,EWR,zm.wego.com,airport,false,*,*,true,*
BUS,HAS,zm.wego.com,airport,false,*,*,true,*
MJT,GOT,zm.wego.com,airport,false,*,*,true,*
SUB,CAN,zm.wego.com,airport,false,*,*,true,*
BOM,NQZ,zm.wego.com,airport,false,*,*,true,*
BOM,DSM,zm.wego.com,airport,false,*,*,true,*
FLR,IST,zm.wego.com,airport,false,*,*,true,*
SLL,ELQ,zm.wego.com,airport,false,*,*,true,*
WMI,BUD,zm.wego.com,airport,false,*,*,true,*
AJF,HKT,zm.wego.com,airport,false,*,*,true,*
PHL,HBE,zm.wego.com,airport,false,*,*,true,*
JFK,CUN,zm.wego.com,airport,false,*,*,true,*
NRT,SWA,zm.wego.com,airport,false,*,*,true,*
DRS,LEJ,zm.wego.com,airport,false,*,*,true,*
CAI,DRS,zm.wego.com,airport,false,*,*,true,*
SDF,TUN,zm.wego.com,airport,false,*,*,true,*
SZG,OTP,zm.wego.com,airport,false,*,*,true,*
ORD,PUJ,zm.wego.com,airport,false,*,*,true,*
FRU,YUL,zm.wego.com,airport,false,*,*,true,*
MHD,CAI,zm.wego.com,airport,false,*,*,true,*
TGG,KCH,zm.wego.com,airport,false,*,*,true,*
KTM,GLA,zm.wego.com,airport,false,*,*,true,*
KUN,CRL,zm.wego.com,airport,false,*,*,true,*
ASM,BWI,zm.wego.com,airport,false,*,*,true,*
ORY,FMM,zm.wego.com,airport,false,*,*,true,*
MRS,REN,zm.wego.com,airport,false,*,*,true,*
HYD,LXA,zm.wego.com,airport,false,*,*,true,*
BHO,PGH,zm.wego.com,airport,false,*,*,true,*
HSR,IXU,zm.wego.com,airport,false,*,*,true,*
KLH,JED,zm.wego.com,airport,false,*,*,true,*
PAT,EBB,zm.wego.com,airport,false,*,*,true,*
SZB,CDG,zm.wego.com,airport,false,*,*,true,*
GOT,IAS,zm.wego.com,airport,false,*,*,true,*
FLL,CHS,zm.wego.com,airport,false,*,*,true,*
SEA,DTW,zm.wego.com,airport,false,*,*,true,*
DWC,RAH,zm.wego.com,airport,false,*,*,true,*
DUS,HKT,zm.wego.com,airport,false,*,*,true,*
NAN,MAA,zm.wego.com,airport,false,*,*,true,*
KIR,MUX,zm.wego.com,airport,false,*,*,true,*
KIX,ILO,zm.wego.com,airport,false,*,*,true,*
KOS,BOM,zm.wego.com,airport,false,*,*,true,*
RMO,DLA,zm.wego.com,airport,false,*,*,true,*
SDK,SHJ,zm.wego.com,airport,false,*,*,true,*
KRS,FRA,zm.wego.com,airport,false,*,*,true,*
AES,TOS,zm.wego.com,airport,false,*,*,true,*
WMI,BRI,zm.wego.com,airport,false,*,*,true,*
IST,KOW,zm.wego.com,airport,false,*,*,true,*
ADB,PRG,zm.wego.com,airport,false,*,*,true,*
ESB,TLL,zm.wego.com,airport,false,*,*,true,*
DAD,SHA,zm.wego.com,airport,false,*,*,true,*
DAC,OKC,zm.wego.com,airport,false,*,*,true,*
MRS,SVQ,zm.wego.com,airport,false,*,*,true,*
CWL,YYZ,zm.wego.com,airport,false,*,*,true,*
TBS,KYA,zm.wego.com,airport,false,*,*,true,*
CHQ,MAD,zm.wego.com,airport,false,*,*,true,*
KGS,CHQ,zm.wego.com,airport,false,*,*,true,*
HKG,KBV,zm.wego.com,airport,false,*,*,true,*
TRZ,DRW,zm.wego.com,airport,false,*,*,true,*
TRV,MKZ,zm.wego.com,airport,false,*,*,true,*
PNQ,TAS,zm.wego.com,airport,false,*,*,true,*
YNB,IXJ,zm.wego.com,airport,false,*,*,true,*
KHH,PVG,zm.wego.com,airport,false,*,*,true,*
SGN,FRA,zm.wego.com,airport,false,*,*,true,*
HAM,RMU,zm.wego.com,airport,false,*,*,true,*
HAM,MRA,zm.wego.com,airport,false,*,*,true,*
RIC,DAM,zm.wego.com,airport,false,*,*,true,*
MSP,STT,zm.wego.com,airport,false,*,*,true,*
GYD,HSR,zm.wego.com,airport,false,*,*,true,*
BRU,LAX,zm.wego.com,airport,false,*,*,true,*
CDG,FAO,zm.wego.com,airport,false,*,*,true,*
SKG,LCA,zm.wego.com,airport,false,*,*,true,*
BDQ,NAG,zm.wego.com,airport,false,*,*,true,*
JAI,ELQ,zm.wego.com,airport,false,*,*,true,*
NRT,TLV,zm.wego.com,airport,false,*,*,true,*
NBO,ASM,zm.wego.com,airport,false,*,*,true,*
MLE,SRG,zm.wego.com,airport,false,*,*,true,*
KHI,LBA,zm.wego.com,airport,false,*,*,true,*
BWI,STI,zm.wego.com,airport,false,*,*,true,*
GDB,NAG,zm.wego.com,airport,false,*,*,true,*
MUC,MRV,zm.wego.com,airport,false,*,*,true,*
NTE,DJE,zm.wego.com,airport,false,*,*,true,*
BUD,HKT,zm.wego.com,airport,false,*,*,true,*
SIN,CAI,zm.wego.com,airport,false,*,*,true,*
LPA,CHC,zm.wego.com,airport,false,*,*,true,*
TIF,YNB,zm.wego.com,airport,false,*,*,true,*
DWC,CEB,zm.wego.com,airport,false,*,*,true,*
ORN,HND,zm.wego.com,airport,false,*,*,true,*
HAN,DBR,zm.wego.com,airport,false,*,*,true,*
LTN,PVG,zm.wego.com,airport,false,*,*,true,*
CDG,NJF,zm.wego.com,airport,false,*,*,true,*
CMN,SHA,zm.wego.com,airport,false,*,*,true,*
BAH,GOA,zm.wego.com,airport,false,*,*,true,*
CCJ,ADD,zm.wego.com,airport,false,*,*,true,*
IXY,AMM,zm.wego.com,airport,false,*,*,true,*
HBE,HKT,zm.wego.com,airport,false,*,*,true,*
BBI,VKO,zm.wego.com,airport,false,*,*,true,*
DVO,WNP,zm.wego.com,airport,false,*,*,true,*
TRF,MAN,zm.wego.com,airport,false,*,*,true,*
AMS,SKG,zm.wego.com,airport,false,*,*,true,*
GUA,FLL,zm.wego.com,airport,false,*,*,true,*
TIA,ESB,zm.wego.com,airport,false,*,*,true,*
BRE,IXE,zm.wego.com,airport,false,*,*,true,*
ASM,HBE,zm.wego.com,airport,false,*,*,true,*
NCE,LCA,zm.wego.com,airport,false,*,*,true,*
MAN,PIX,zm.wego.com,airport,false,*,*,true,*
HKG,MLA,zm.wego.com,airport,false,*,*,true,*
ASJ,CEB,zm.wego.com,airport,false,*,*,true,*
CMB,YIA,zm.wego.com,airport,false,*,*,true,*
EIN,OUD,zm.wego.com,airport,false,*,*,true,*
SJU,SEA,zm.wego.com,airport,false,*,*,true,*
TUU,YEI,zm.wego.com,airport,false,*,*,true,*
ORD,BEG,zm.wego.com,airport,false,*,*,true,*
ESB,MJI,zm.wego.com,airport,false,*,*,true,*
LUX,HRG,zm.wego.com,airport,false,*,*,true,*
ATH,KUT,zm.wego.com,airport,false,*,*,true,*
ARN,TUU,zm.wego.com,airport,false,*,*,true,*
LOP,DMK,zm.wego.com,airport,false,*,*,true,*
EAM,SSH,zm.wego.com,airport,false,*,*,true,*
JED,MKZ,zm.wego.com,airport,false,*,*,true,*
HEL,BFS,zm.wego.com,airport,false,*,*,true,*
ZRH,TRN,zm.wego.com,airport,false,*,*,true,*
LYS,MAH,zm.wego.com,airport,false,*,*,true,*
NTE,TFN,zm.wego.com,airport,false,*,*,true,*
AGA,LEJ,zm.wego.com,airport,false,*,*,true,*
HYD,MCX,zm.wego.com,airport,false,*,*,true,*
KLO,TAG,zm.wego.com,airport,false,*,*,true,*
SOQ,,false,zm.wego.com,airport,false,*,*,true,*
BJV,SSH,zm.wego.com,airport,false,*,*,true,*
LGW,DFW,zm.wego.com,airport,false,*,*,true,*
AUH,SHA,zm.wego.com,airport,false,*,*,true,*
DOH,MCO,zm.wego.com,airport,false,*,*,true,*
PHX,NRT,zm.wego.com,airport,false,*,*,true,*
SHJ,BGO,zm.wego.com,airport,false,*,*,true,*
DAC,DAR,zm.wego.com,airport,false,*,*,true,*
GVA,TLS,zm.wego.com,airport,false,*,*,true,*
SCL,PRG,zm.wego.com,airport,false,*,*,true,*
HAM,ASR,zm.wego.com,airport,false,*,*,true,*
TLS,VGO,zm.wego.com,airport,false,*,*,true,*
CGK,IXL,zm.wego.com,airport,false,*,*,true,*
IXU,RKT,zm.wego.com,airport,false,*,*,true,*
PGH,GOX,zm.wego.com,airport,false,*,*,true,*
CRK,HAS,zm.wego.com,airport,false,*,*,true,*
IAS,TLL,zm.wego.com,airport,false,*,*,true,*
NYO,MUX,zm.wego.com,airport,false,*,*,true,*
TPE,PPS,zm.wego.com,airport,false,*,*,true,*
DAD,FRA,zm.wego.com,airport,false,*,*,true,*
DUS,NJF,zm.wego.com,airport,false,*,*,true,*
SSH,BHX,zm.wego.com,airport,false,*,*,true,*
GTO,DPS,zm.wego.com,airport,false,*,*,true,*
MAA,PBH,zm.wego.com,airport,false,*,*,true,*
CNN,AYJ,zm.wego.com,airport,false,*,*,true,*
IXJ,YNB,zm.wego.com,airport,false,*,*,true,*
NAP,HRG,zm.wego.com,airport,false,*,*,true,*
BGY,ASM,zm.wego.com,airport,false,*,*,true,*
ALA,PMI,zm.wego.com,airport,false,*,*,true,*
YEG,YLW,zm.wego.com,airport,false,*,*,true,*
CAN,ADL,zm.wego.com,airport,false,*,*,true,*
PKX,BBI,zm.wego.com,airport,false,*,*,true,*
TLS,PRG,zm.wego.com,airport,false,*,*,true,*
JRH,YYC,zm.wego.com,airport,false,*,*,true,*
COK,BHJ,zm.wego.com,airport,false,*,*,true,*
IXB,PEN,zm.wego.com,airport,false,*,*,true,*
CCU,ARN,zm.wego.com,airport,false,*,*,true,*
PMO,LYS,zm.wego.com,airport,false,*,*,true,*
AMM,KHN,zm.wego.com,airport,false,*,*,true,*
VTE,SFO,zm.wego.com,airport,false,*,*,true,*
CMB,TAK,zm.wego.com,airport,false,*,*,true,*
OUD,STR,zm.wego.com,airport,false,*,*,true,*
TNG,STR,zm.wego.com,airport,false,*,*,true,*
SLL,CAN,zm.wego.com,airport,false,*,*,true,*
DLM,BAH,zm.wego.com,airport,false,*,*,true,*
HTY,YEI,zm.wego.com,airport,false,*,*,true,*
DTW,TUN,zm.wego.com,airport,false,*,*,true,*
FLL,MKE,zm.wego.com,airport,false,*,*,true,*
ALC,WMI,zm.wego.com,airport,false,*,*,true,*
ORY,DIE,zm.wego.com,airport,false,*,*,true,*
ZAG,MED,zm.wego.com,airport,false,*,*,true,*
IDR,BEY,zm.wego.com,airport,false,*,*,true,*
IXC,AKL,zm.wego.com,airport,false,*,*,true,*
STV,LAX,zm.wego.com,airport,false,*,*,true,*
OZZ,CMN,zm.wego.com,airport,false,*,*,true,*
DMK,HHQ,zm.wego.com,airport,false,*,*,true,*
SMF,ONT,zm.wego.com,airport,false,*,*,true,*
VIE,LUX,zm.wego.com,airport,false,*,*,true,*
PER,OOL,zm.wego.com,airport,false,*,*,true,*
FRA,MRV,zm.wego.com,airport,false,*,*,true,*
TLL,SKP,zm.wego.com,airport,false,*,*,true,*
MAN,TLS,zm.wego.com,airport,false,*,*,true,*
BJL,AMD,zm.wego.com,airport,false,*,*,true,*
ATH,ADB,zm.wego.com,airport,false,*,*,true,*
KDI,LAH,zm.wego.com,airport,false,*,*,true,*
LKO,USM,zm.wego.com,airport,false,*,*,true,*
BRI,DUS,zm.wego.com,airport,false,*,*,true,*
MLA,DAC,zm.wego.com,airport,false,*,*,true,*
OPO,SID,zm.wego.com,airport,false,*,*,true,*
BAH,ISK,zm.wego.com,airport,false,*,*,true,*
FRA,RAE,zm.wego.com,airport,false,*,*,true,*
TLL,ATH,zm.wego.com,airport,false,*,*,true,*
