departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway
YYG,ENA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YOW,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,EGE,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BHM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,EYW,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PSP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DAY,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,COS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,VER,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LEX,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ROC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PIR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LIH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MSN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TYS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YWG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CAK,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LFT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ABY,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MID,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SUX,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TLH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,IDA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GNV,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PVR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,AGU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BIS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,FWA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,JAC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,FLG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,STS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DHN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ATW,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MBS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YXU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TVC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YXE,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MTT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MHT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TAP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ROA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HDN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CRW,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,QRO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HYS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,AGS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ASE,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,EAU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MOB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BGM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GJT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SLP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YEG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MDT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CSG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HHH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CMI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GRI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ZLO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SHV,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PHF,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MLB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TBN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,EVV,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GCK,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BZN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YQB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MQT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BFL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LRD,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SJD,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LNK,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BTV,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,EWN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ISP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MGM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PQI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PWM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SWF,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LCH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TGZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HMO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DGO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TRC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,AZO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MAF,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ZIH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PGV,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BMI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SPI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ABE,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ISN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ROW,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ACA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HPN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HVN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CLL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,RAP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SBY,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,JLN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SJT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,AMA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ESC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PBC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MLU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TRI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SBP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TYR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MMH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PAH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TOL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,STX,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GTR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,KTN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GFK,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PVC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SBN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LYH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LAW,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LAR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ART,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DBQ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YHZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CPR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,JNU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CEN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YYJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ABI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PIH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ITH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,INL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MVY,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,FSM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CZM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CUU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,JMS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,STT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TIJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,OAX,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,VSA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PUB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SAF,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TAM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CJS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DIK,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CGI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ELM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BPT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PIB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,JHM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,FAR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SGU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ERI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YLW,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,AEX,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BQK,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LBL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CLQ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YKA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YDF,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YQR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SLN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ITO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YQU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BRD,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,RKS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,COU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LAN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CWA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ALW,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GTF,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YQM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BKW,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YYT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,VDZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,IPT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YCD,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GCC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ALO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,OWB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SHD,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LAP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YQY,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,OTH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YTZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HTS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MHK,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CIU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ORH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PSE,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LMM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CDC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CVN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MTJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CYS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,IMT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,YXT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MEI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LNS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DDC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PBG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,EAT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CKB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CTM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SPS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HUX,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,FLO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MKK,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,AUG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BJI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HLN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TTN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BFI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MCK,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ATY,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ACY,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BFF,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LWS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LBF,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PLN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LEB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BTM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GUA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,POP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,UIO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ANU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,AUA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SJU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,STI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GCM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SDQ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SAL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CHI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LON,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ORL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,NYC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BOG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SCL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MAD,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MGA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BCN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MBJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BGI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SJO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,KIN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,POS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BDA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ROM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SAP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PAP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GND,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GEO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TGU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PLS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SYD,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PAR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TYO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PUJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CMN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PTY,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GYE,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BUE,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,WAS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,NAS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LIM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,RIO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SAO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CLO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MDE,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CUR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MVD,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PTP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HEL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,FDF,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MEL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,VRA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BAQ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TLV,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GRU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,EDI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,NAT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BEL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,FRA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LHR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,FCO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CDG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,NRT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,EZE,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GIG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PDP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CTG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,VVC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CPH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LIS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BUD,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MAN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CAI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LOS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,NBO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,JNB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ALG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,KHI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LHE,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ISB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GVA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ACC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LAD,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BRU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,OPO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,VLC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HAV,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ATH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DSS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HOG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CCS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MNL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MAO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DUB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HKG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LIR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,REC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,FOR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,AMS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HND,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PVG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,UDD,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BER,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SVD,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PRG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ABV,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,FNA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DLA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,EBB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,NCE,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BJL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ABJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,FIH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,KGL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,RHO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,HER,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BOD,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CPT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DAR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DKR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,KIX,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,RTB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TFS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DME,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,RAK,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,FNC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LYS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ZRH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MXP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BIO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DUS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LUX,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MUC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SVQ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,OKA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SVG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,AUB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BON,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SXM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,EWY,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MRF,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,IAG,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ROS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SKB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SLU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SMR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,VVI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,NLU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,VCP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,VIX,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CWB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SDU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,FLN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BGA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,IGU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CCC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CIX,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CUC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DOM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PBM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BZE,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,XPL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,UVF,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ASU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BSB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MCZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GGT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,AXM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,AZS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,DAV,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SSA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,PEI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MDZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SCL,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,GYN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,NVT,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CGB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,UDI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CNF,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,POA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,COR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ZSA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MAR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MEC,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SNU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,TQO,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BLA,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BRM,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,ADZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,VLN,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,BPS,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CGR,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,AJU,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,SJP,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,LDB,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,JOI,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,CGH,theflightsfare.com-CA,airport,false,*,*,false,*
YYG,MGF,theflightsfare.com-CA,airport,false,*,*,false,*
